AAPL,MSI,SBUX,SMA_AAPL,SMA_MSI,SMA_SBUX,EMA_AAPL,EMA_MSI,EMA_SBUX,RSI_AAPL,RSI_MSI,RSI_SBUX
135.345,78.66,56.73,130.49321428571454,79.55428571428561,55.60357142857145,130.81749991617104,79.61732121849892,56.225484386184974,88.6788902479384,40.98443959770849,52.688008150480194
135.72,79.31,57.35,131.49964285714313,79.38357142857133,55.70714285714288,131.4711665940149,79.5763450560324,56.37541980136031,89.05774081624233,44.54262656782337,57.197418290003796
136.7,80.15,57.54,132.59607142857172,79.34357142857132,55.872857142857164,132.16834438147959,79.65283238189474,56.530697161178935,89.99957983962545,48.83580544568856,58.502731141975836
137.11,79.65,57.57,133.19321428571456,79.31642857142847,56.135000000000026,132.8272317972823,79.65245473097544,56.669270873021745,90.37292167056651,46.52693516085356,58.71680826163125
136.53,79.36,57.64,133.76464285714314,79.19928571428561,56.404285714285734,133.32093422431134,79.61346076684538,56.798701423285515,85.50960947812743,45.19237241606551,59.24512187993572
136.66,80.27,57.48,134.30607142857173,79.10428571428562,56.57714285714288,133.76614299440317,79.70099933126599,56.88954123351411,85.69541944095992,50.0354823633418,57.435832292874814
136.93,79.28,56.78,134.78035714285744,78.92928571428561,56.652142857142884,134.18799059514942,79.64486608709718,56.87493573571223,86.09424999257213,45.34134093222147,50.21115520914372
136.99,78.97,56.87,135.17035714285745,79.0457142857142,56.768571428571455,134.56159184912948,79.5548839421509,56.87427763761726,86.18642043969261,43.950886063490955,51.06346579591047
139.79,79.98,57.14,135.72392857142887,79.16928571428562,56.9057142857143,135.25871293591223,79.61156608319745,56.90970728593496,89.6380860908843,49.395827670259955,53.62810689290256
138.96,80.02,57.12,136.19107142857175,79.32714285714277,56.99928571428574,135.7522178777906,79.66602393877112,56.93774631447696,83.0160817209989,49.60463147195055,53.40483969614604
139.78,80.55,57.1,136.7382142857146,79.48285714285704,57.06214285714288,136.28925549408518,79.78388741360163,56.959380139213366,84.25372414239266,52.40682006191698,53.1664678580732
139.34,79.97,56.68,137.17035714285745,79.58928571428562,57.10285714285716,136.69602142820716,79.80870242512141,56.922129453984915,80.84919916113978,49.1837817988781,48.29173198580869
139.52,79.66,56.2,137.491785714286,79.65928571428562,57.075714285714305,137.07255190444621,79.78887543510523,56.82584552678693,81.18416114173256,47.502230804824094,43.394764233274834
139.0,80.2,55.74,137.74107142857173,79.71642857142847,56.99571428571431,137.3295449838534,79.84369204375787,56.68106612321534,76.99445514901872,50.6663177209868,39.283581198610904
138.68,81.37,55.19,137.97928571428602,79.90999999999988,56.88571428571431,137.50960565267295,80.04719977125681,56.48225730678663,74.44822358259421,56.74882026111878,35.01246218315224
139.14,82.1,54.53,138.22357142857172,80.1092857142856,56.684285714285735,137.72699156564988,80.32090646842258,56.22195633254841,75.69264830189188,60.05778819447954,30.6990455948625
139.2,81.65,54.63,138.40214285714316,80.21642857142845,56.47642857142859,137.9233926902299,80.49811893929957,56.00969548820862,75.85780733972878,57.15495026727368,32.064682080821974
138.99,83.36,54.27,138.53642857142887,80.48142857142844,56.240714285714304,138.06560699819923,80.8797030807263,55.7777360897808,73.96356617715783,64.23015202944246,29.7888665410808
140.46,85.24,54.54,138.81714285714315,80.90142857142845,56.01928571428573,138.38485939843935,81.46107600329613,55.612704611143364,78.08828284025907,70.08001813642873,33.5956037694566
140.69,85.15,54.8,139.1050000000003,81.24999999999989,55.827857142857155,138.69221147864744,81.95293253618998,55.50434399632425,78.6579790735424,69.49408773347656,37.130534828063716
139.99,84.72,55.78,139.3235714285717,81.63857142857132,55.75642857142858,138.8652499481611,82.32187486469797,55.54109813014769,72.48139489399061,66.62781173327097,48.30168553698467
141.46,84.3,55.81,139.64285714285742,82.0192857142856,55.6807142857143,139.21121662173962,82.58562488273824,55.57695171279466,76.6313482492079,63.85738421800313,48.602762677792505
139.84,83.76,55.54,139.64642857142886,82.2892857142856,55.56642857142858,139.29505440550767,82.74220823170648,55.57202481775537,64.99812662312131,60.38105353876675,46.005938836527136
141.42,83.59,55.89,139.82214285714315,82.54428571428559,55.47857142857144,139.5783804847733,82.85524713414561,55.61442150872132,69.81161732988856,59.286825106187905,49.753721503533775
140.92,83.74,55.85,139.90357142857172,82.77214285714274,55.38928571428573,139.75726308680353,82.9732141829262,55.645831974225146,66.6862384704228,59.976039581802254,49.33228103951053
140.64,83.67,56.81,139.99642857142888,83.03642857142846,55.39857142857144,139.87496134189638,83.06611895853604,55.80105437766179,64.93310943961568,59.47008741433658,58.432648684111285
140.88,84.0,57.23,140.09357142857175,83.34642857142845,55.47214285714286,140.0089664963102,83.19063643073123,55.99158046064022,65.76391547725841,61.13463057134887,61.675773915018
143.8,84.0,57.35,140.43642857142888,83.61785714285702,55.587142857142865,140.5144376301355,83.2985515733004,56.17270306588819,73.87408865564966,61.13463057134887,62.574233830229296
144.12,84.13,57.54,140.8250000000003,83.8149999999999,55.75500000000001,140.99517927945075,83.40941136352701,56.355009323769764,74.58463784894117,61.85045664880487,64.01280180001167
143.93,84.87,58.16,141.16714285714318,84.01285714285703,56.01428571428573,141.3864887088573,83.60415651505674,56.595674747267125,73.30974779392014,65.72079158958437,68.29537746959801
143.66,86.22,58.39,141.4857142857146,84.3392857142856,56.282857142857154,141.68962354767635,83.95293564638251,56.834918114298176,71.44093698839136,71.41774238277895,69.73427200772947
143.7,84.83,58.44,141.82214285714318,84.4442857142856,56.58071428571429,141.9576737413195,84.06987756019818,57.048929032391754,71.55661897569401,60.304795294658106,70.05246768184125
144.77,84.52,58.32,142.1300000000003,84.39285714285703,56.8507142857143,142.33265057581022,84.12989388550508,57.21840516140619,74.52882699429804,58.13223553795389,68.19928225788078
144.02,83.83,58.22,142.36785714285745,84.29857142857131,57.09500000000002,142.55763049903553,84.08990803410441,57.351951139885365,69.079889969484,53.51122600334646,66.61771165166294
143.66,84.2,57.92,142.6300000000003,84.26142857142845,57.247857142857164,142.70461309916413,84.1045869628905,57.42769098790065,66.56421662145603,55.55161576258908,61.97440779774903
143.34,84.25,58.02,142.76428571428602,84.25785714285702,57.4057142857143,142.7893313526089,84.12397536783843,57.50666552284723,64.32191646025078,55.833719494908365,62.90261330273525
143.17,83.71,57.95,143.00214285714318,84.2542857142856,57.57785714285717,142.84008717226106,84.06877865212664,57.5657767864676,63.105715767815255,51.995522679193485,61.76603181634326
141.63,83.45,57.88,143.01714285714317,84.24428571428561,57.72000000000003,142.6787422159596,83.98627483184309,57.607673214938586,53.2780366916637,50.20594681583558,60.58707856591696
141.8,82.84,57.58,143.0800000000003,84.17999999999988,57.84357142857146,142.56157658716498,83.83343818759735,57.60398345294677,54.127313621494146,46.1892738738561,55.681754617650626
141.05,82.34,57.51,143.10928571428602,84.08499999999988,57.89357142857146,142.36003304220964,83.6343130959177,57.591452325887204,49.82435697286037,43.1424918312589,54.57151890730154
141.83,83.08,58.08,143.17714285714314,84.01928571428559,57.954285714285746,142.289361969915,83.56040468312868,57.65659201576891,53.92657742222241,48.55151950879315,61.33250201227045
141.2,82.64,58.35,142.99142857142888,83.92214285714273,58.02571428571432,142.14411370725966,83.43768405871153,57.749046413666385,50.34624182900749,45.76373933800898,64.06098585190063
140.68,83.37,59.04,142.7457142857146,83.86785714285702,58.132857142857176,141.9488985462917,83.42865951754999,57.921173558510866,47.54059520095289,50.81018661315668,69.9053201732274
142.44,84.1,60.08,142.63928571428602,83.81285714285703,58.27000000000004,142.01437874011947,83.51817158187666,58.20901708404275,56.39731922039135,55.29023843868344,76.19016099434927
142.27,83.72,60.61,142.5400000000003,83.6342857142856,58.428571428571466,142.04846157477022,83.54508203762644,58.52914813950372,55.42397080234856,52.60442665807704,78.63845935015777
143.64,84.72,61.11,142.5357142857146,83.62642857142846,58.61928571428576,142.26066669813417,83.70173776594292,58.87326172090322,61.230962613076755,58.339659026957555,80.65899171407882
144.53,85.39,60.96,142.51857142857173,83.68857142857132,58.80785714285719,142.56324447171627,83.92683939715053,59.15149349144946,64.46920178116285,61.685008242398496,78.26722341964475
143.68,85.38,61.56,142.494285714286,83.79928571428562,59.04642857142861,142.71214520882077,84.12059414419713,59.47262769258953,59.3688931367367,61.605493444255444,80.72883215522121
143.79,86.07,61.3,142.50357142857172,83.93285714285705,59.287857142857185,142.855859180978,84.38051492497084,59.716277333577594,59.81199043790488,64.96167498636439,76.67589877232575
143.65,85.97,60.06,142.5257142857146,84.05571428571419,59.433571428571476,142.96174462351428,84.59244626830807,59.762107022433916,58.931133698872515,64.08732741570266,60.9577111715173
146.58,86.16,60.18,142.769285714286,84.23071428571419,59.59285714285718,143.44417867371237,84.80145343253366,59.81782608610939,69.16580516640101,65.04985710325664,61.77437336408139
147.51,85.92,60.5,143.189285714286,84.40714285714276,59.78000000000004,143.98628818388406,84.9505929748625,59.90878260796147,71.58622211193513,62.761610579037054,63.94048331512396
147.06,86.37,60.59,143.56500000000028,84.65928571428562,59.99500000000004,144.39611642603285,85.13984724488084,59.999611593566605,68.77308856452117,65.23123910700478,64.54894365945538
146.53,86.1,60.83,143.95642857142886,84.92785714285705,60.2321428571429,144.68063423589513,85.26786761223006,60.11033004775773,65.50794041868355,62.550778689745556,66.18743413603512
148.96,84.44,60.95,144.46571428571457,85.0249999999999,60.437142857142895,145.2512163377758,85.15748526393273,60.22228604139003,72.05814279614285,49.17238309446458,67.00848799845292
153.01,83.59,60.94,145.309285714286,85.09285714285704,60.62214285714289,146.28572082607235,84.9484872287417,60.31798123587136,79.16115630776812,43.98475309900736,66.86278067139453
153.99,84.77,60.98,146.26000000000028,85.19285714285704,60.76071428571432,147.3129580492627,84.92468893157614,60.40625040442184,80.4558300451163,51.616026800377455,67.17029350670988
153.26,85.77,60.66,147.0328571428574,85.31214285714275,60.80214285714289,148.10589697602768,85.03739707403265,60.44008368383226,76.6363604225876,56.96658687359063,62.197559811996186
153.95,85.36,60.27,147.8671428571431,85.4292857142856,60.77785714285717,148.88511071255732,85.08041079749496,60.41740585932129,77.71332574606812,54.3145332132953,56.689254387134504
156.1,84.21,59.93,148.75714285714312,85.39285714285703,60.69357142857145,149.84709595088302,84.96435602449563,60.35241841141178,80.69883724045326,47.618244704568035,52.33757162038638
155.7,84.48,60.45,149.55500000000026,85.32785714285703,60.65714285714289,150.62748315743195,84.89977522122955,60.365429289890216,78.58950850217714,49.201742728855294,57.68735030202573
155.47,83.7,59.98,150.3971428571431,85.20785714285702,60.54428571428574,151.27315206977437,84.73980519173227,60.31403871790485,77.337748571616,44.972166912566266,52.00551961795236
150.25,81.85,59.73,150.85857142857168,84.90642857142845,60.432142857142885,151.13673179380444,84.35449783283464,60.23616688885087,55.66672248153169,36.87535046473635,49.228063036466146
152.54,80.83,59.82,151.49357142857167,84.53928571428558,60.415000000000035,151.32383422129718,83.88456478845669,60.18067797033742,60.849630253667385,33.31403204394924,50.25799447256537
153.06,80.83,61.36,151.95642857142883,84.15857142857128,60.499285714285755,151.5553229917909,83.47728948332913,60.337920907625765,61.937783985157715,33.31403204394924,63.79258217021187
153.99,82.93,61.23,152.41928571428596,83.94499999999985,60.551428571428616,151.87994659288543,83.40431755221859,60.456864786608996,63.87182085766388,45.81028963715373,62.25270084551915
153.8,82.11,61.15,152.90071428571454,83.64071428571413,60.59142857142861,152.13595371383406,83.23174187858945,60.54928281506113,63.16565451176835,42.464127678013234,61.272502407968574
153.34,82.22,61.89,153.38714285714312,83.36357142857128,60.66714285714289,152.2964932186562,83.09684296144418,60.72804510638632,61.39584860695395,43.064924103424936,66.52329568252063
153.87,82.27,62.9,153.7378571428574,83.20857142857128,60.806428571428604,152.50629412283536,82.98659723325163,61.01763909220148,62.69284708858244,43.35446925092926,72.08617003594388
153.61,81.86,63.3,153.78071428571454,83.08499999999984,60.97500000000002,152.6534549064573,82.83638426881808,61.321953879907944,61.59948329429217,41.491137172110385,73.93357190551502
153.67,82.83,63.26,153.75785714285738,82.94642857142841,61.137857142857165,152.788994252263,82.83553303297568,61.580360029253555,61.76520068872274,47.26573622099679,73.41035238047212
152.76,83.57,63.61,153.7221428571431,82.78928571428555,61.348571428571454,152.78512835196125,82.93346196191226,61.850978692019744,57.698253605071535,51.22101926735326,75.07265832038564
153.18,85.64,63.75,153.6671428571431,82.80928571428556,61.597142857142885,152.83777790503308,83.29433370032396,62.104181533083775,59.03882411605398,60.21120689583939,75.72635758948684
155.45,86.62,64.57,153.6207142857145,82.98142857142842,61.92857142857146,153.186074184362,83.7377558736141,62.43295732867261,65.41772897629671,63.62889871899543,79.17165893327636
153.93,87.31,64.27,153.49428571428595,83.18357142857128,62.2014285714286,153.28526429311376,84.21405509046556,62.67789635151626,58.813075811148586,65.85289338939417,74.9786849424559
154.45,87.46,64.16,153.4214285714288,83.4521428571427,62.50000000000002,153.44056238736525,84.64684774507016,62.87551017131409,60.29013337310178,66.33482456864908,73.44280318529204
155.37,86.18,63.5,153.7871428571431,83.76142857142843,62.769285714285736,153.69782073571656,84.85126804572748,62.958775481805546,62.829939109009395,58.719058561321944,64.85819016911563
154.99,86.65,62.24,153.96214285714308,84.17714285714273,62.942142857142876,153.8701113042877,85.09109897296382,62.86293875089814,61.09187427272712,60.51177733148121,52.291664171956775
148.98,86.17,62.19,153.6707142857145,84.55857142857131,63.00142857142858,153.218096463716,85.23495244323531,62.77321358411172,41.526130630008,57.75331199877528,51.862240652571245
145.42,86.11,61.29,153.05857142857164,84.78571428571415,63.0057142857143,152.17835026855386,85.35162545080394,62.57545177289683,34.48148596119482,57.4010690577913,44.740143059490016
146.59,86.04,60.92,152.54357142857162,85.06642857142845,62.98928571428572,151.43323689941334,85.44340872403008,62.35472486984391,38.192554442407264,56.96455165736296,42.17586820393115
145.16,84.87,60.27,151.95928571428593,85.25571428571415,62.87357142857144,150.5968053128249,85.36695422749274,62.07676155386473,35.542710300978015,50.105841579511,38.049975730730466
144.29,84.45,60.09,151.27500000000023,85.41142857142844,62.672857142857154,149.75589793778158,85.24469366382704,61.81186001334943,33.99726546089427,47.877325579361845,36.971368729766155
142.27,84.72,60.14,150.4650000000002,85.61571428571416,62.44714285714287,148.75777821274403,85.1747345086501,61.58894534490284,30.66345534856031,49.43430382160283,37.50135138930516
146.34,86.2,60.9,149.9414285714288,85.85642857142845,62.278571428571446,148.43540778437816,85.31143657416342,61.497085965582464,42.82828002826563,57.01420361256003,45.06300770334945
145.01,85.74,59.86,149.38785714285737,86.01142857142847,62.0107142857143,147.97868674646108,85.36857836427497,61.27880783683813,40.337720498791825,54.290187844242986,38.24409505862824
145.87,86.24,59.96,148.86571428571452,86.0542857142856,61.740000000000016,147.6975285135996,85.48476791570496,61.102966791926384,42.65969674311573,56.71121049450768,39.19683091723273
145.63,87.36,59.51,148.1642857142859,86.10714285714275,61.37857142857144,147.42185804511965,85.73479886027764,60.89057121966953,42.166496904187625,61.61551908914594,36.47018242565605
146.28,88.64,59.81,147.61785714285733,86.20214285714276,61.06000000000001,147.26961030577036,86.12215901224062,60.74649505704693,44.053047241029304,66.31277494172564,39.49210721690147
145.82,88.42,59.64,147.00142857142876,86.27071428571419,60.73714285714287,147.07632893166763,86.42853781060853,60.598962382774005,42.98441306873779,64.84399840778731,38.37806545233756
143.73,87.72,58.96,146.17000000000021,86.38071428571418,60.412857142857156,146.63015174077862,86.60073276919407,60.3804340650708,38.42376877518887,60.26976751882298,34.21979063717789
145.83,88.13,59.18,145.5157142857145,86.48642857142848,60.194285714285726,146.52346484200814,86.80463506663486,60.22037618972803,44.76517892412334,61.962285197913424,36.61272423509762
143.68,86.8,58.36,145.13714285714306,86.53142857142846,59.920714285714304,146.14433619640707,86.80401705775022,59.97232603109762,40.20052069712355,53.93553791828592,31.947728640944234
144.02,86.74,58.31,145.03714285714304,86.57642857142847,59.707857142857165,145.86109137021947,86.79548145005019,59.75068256028461,41.221256572801586,53.59821427944485,31.68264588809918
143.5,86.68,58.25,144.81642857142876,86.62214285714276,59.51714285714288,145.54627918752354,86.78008392337684,59.55059155224666,40.09404620869101,53.23962981286121,31.34652399295483
144.09,86.83,57.94,144.74000000000018,86.76214285714276,59.35071428571431,145.35210862918706,86.78673940025992,59.335846011947105,42.03097257997291,54.06698275986508,29.59928730148312
142.73,85.96,57.6,144.62857142857163,86.8699999999999,59.17285714285716,145.00249414529546,86.67650748022527,59.104399877020825,38.90809691117824,48.68635647301215,27.77095523168418
144.18,87.31,58.04,144.76500000000019,87.05499999999991,59.02285714285716,144.89282825925608,86.76097314952857,58.96247989341805,43.71017206723392,56.003159795307475,33.49601391123836
145.06,87.23,57.81,144.67357142857162,87.12857142857133,58.802142857142876,144.9151178246886,86.82351006292475,58.808815907628976,46.46070771588885,55.498140625884126,32.065267134114634
145.53,87.65,57.9,144.7107142857145,87.2649999999999,58.662142857142875,144.99710211473013,86.93370872120146,58.68764045327845,47.92430731391201,57.65698386902833,33.26646115212897
145.74,88.65,58.54,144.70142857142875,87.43714285714277,58.5607142857143,145.09615516609944,87.1625475583746,58.66795505950799,48.60041425479666,62.34127574776376,41.22504412480893
147.77,88.33,58.38,144.8542857142859,87.50642857142849,58.48000000000001,145.45266781061952,87.31820788392466,58.62956105157359,54.720324729590764,60.05186701999952,39.94255947675035
149.04,88.61,58.76,145.05142857142877,87.50428571428561,58.40500000000001,145.9309787692036,87.4904468327347,58.646952911363776,58.08287871739159,61.388038654339404,44.369014887421336
149.56,88.28,58.33,145.31857142857163,87.49428571428561,58.31142857142858,146.4148482666431,87.59572058837007,58.60469252318194,59.41195053586272,58.88807491180073,40.71235134301639
150.08,88.45,58.21,145.77214285714305,87.54642857142846,58.257857142857155,146.90353516442403,87.70962450992073,58.55206685342435,60.75211453413066,59.79638619588699,39.72833335850865
151.02,89.78,58.11,146.14285714285734,87.66428571428561,58.18142857142858,147.4523971425008,87.98567457526464,58.4931246063011,63.12255874865757,66.1056857920161,38.88488004059806
150.34,89.96,58.03,146.6185714285716,87.8899999999999,58.157857142857154,147.83741085683403,88.24891796522935,58.43137465879429,60.28597564326883,66.86361173984984,38.186415648797315
150.27,90.52,57.98,147.0650000000002,88.1599999999999,58.134285714285724,148.16175607592282,88.55172890319878,58.37119137095505,59.98713281907402,69.1731703710582,37.730254864749085
152.09,90.67,58.02,147.67857142857162,88.44499999999991,58.11785714285715,148.68552193246646,88.83416504943894,58.32436585482771,64.86396016377455,69.78073932253864,38.36458312325387
152.74,91.39,58.55,148.29642857142878,88.7707142857142,58.16142857142857,149.2261190081376,89.17494304284708,58.35445040751735,66.43729554301841,72.57483853989125,46.18674492539401
153.46,91.84,57.94,149.06285714285735,89.1907142857142,58.185714285714276,149.79063647371925,89.53028397046747,58.2991903531817,68.13917701671224,74.18160211830856,39.90897144289916
150.56,92.21,59.5,149.51857142857165,89.5407142857142,58.29,149.89321827722335,89.88757944107181,58.45929830609081,55.854106455362555,75.45493196651377,56.27648749778654
149.5,91.01,54.0,149.8357142857145,89.8107142857142,58.017857142857146,149.84078917359358,90.03723551559557,57.864725198612035,52.1528325676971,64.36724934485049,27.665448556803135
148.73,90.68,53.98,150.06428571428592,90.02714285714276,57.737857142857145,149.69268395044776,90.12293744684949,57.3467618387971,49.582473218583594,61.68292203268435,27.61047769376306
158.59,90.43,54.73,150.98214285714306,90.15428571428562,57.46571428571429,150.87899275705473,90.1638791206029,56.99786026029082,69.98335572247235,59.65329739291726,32.987783934893976
157.14,90.43,55.43,151.65142857142877,90.30428571428563,57.255,151.71379372278076,90.19936190452252,56.78881222558538,65.76869689496606,59.65329739291727,37.643557499287326
155.57,90.4,55.68,152.11785714285733,90.4321428571428,57.035000000000004,152.22795455974332,90.22611365058619,56.64097059550733,61.453221456970134,59.38137083851468,39.26646250506606
156.39,90.37,55.44,152.60571428571447,90.5814285714285,56.82857142857142,152.78289395177754,90.2452984971747,56.48084118277302,62.82522929936416,59.09128582763174,38.2375977593535
158.81,89.2,55.63,153.2292857142859,90.63499999999992,56.64428571428571,153.58650809154054,90.10592536421808,56.36739569173662,66.60320759836478,49.031292327366145,39.58715965019017
160.08,88.58,54.52,153.87642857142876,90.54928571428563,56.38785714285713,154.45230701266846,89.902468648989,56.121076266171734,68.4171974935601,44.68948888568823,34.80267356534708
161.06,88.51,53.74,154.64214285714306,90.4457142857142,56.08142857142856,155.33333274431266,89.71680616245713,55.80359943068217,69.78119756778406,44.21345018781437,31.886310857215143
155.32,86.99,53.07,155.00285714285738,90.19357142857135,55.73071428571428,155.33155504507096,89.35323200746285,55.43911950659121,54.84145273091532,35.39635313156953,29.592412434561723
157.48,87.48,53.18,155.38785714285737,89.9657142857142,55.38499999999999,155.61801437239484,89.10346773980113,55.13790357237905,58.44671349455607,39.579406248284535,30.476718764788167
159.85,88.6,53.22,155.89571428571452,89.76642857142848,55.00428571428571,156.1822791227422,89.03633870782765,54.882183096061844,62.028756667159676,47.88557782041787,30.816997387532936
161.6,87.92,53.15,156.47714285714306,89.48642857142849,54.66214285714285,156.90464190637655,88.88749354678397,54.65122534992027,64.46466130698508,43.936322718956994,30.535334376588764
160.95,88.19,53.5,157.21928571428592,89.19928571428564,54.233571428571416,157.44402298552635,88.79449440721278,54.497728636597564,62.85185013795759,45.846087284382236,33.79365485137954
157.86,87.13,53.04,157.8164285714288,88.92214285714279,54.164999999999985,157.49948658745618,88.57256181958441,54.30336481838456,55.71562373364883,40.074524629549316,31.68976346194071
157.5,87.37,52.7,158.44285714285735,88.68571428571421,54.07357142857142,157.49955504246202,88.41222024363982,54.08958284259995,54.933071845251966,41.85921184380735,30.19350226855732
157.21,87.2,53.15,158.34428571428592,88.45499999999993,53.960714285714275,157.4609477034671,88.25059087782118,53.964305130253294,54.27178417299011,40.929372174265296,34.595162974729874
159.78,86.41,54.45,158.53285714285738,88.16785714285707,53.89071428571428,157.77015467633817,88.00517876077836,54.02906444621952,58.98404360929247,36.83454831141213,45.321528671583806
159.98,86.21,54.08,158.84785714285735,87.86857142857136,53.776428571428575,158.06480071949306,87.76582159267458,54.03585585339025,59.33523571965499,35.856510264179256,43.152374193319396
159.27,86.51,53.94,159.05357142857164,87.59285714285707,53.66928571428572,158.22549395689398,87.5983787136513,54.02307507293822,57.454494879374685,38.49460015580025,42.32688156418579
159.86,86.88,54.36,159.12857142857166,87.4271428571428,53.578571428571436,158.44342809597478,87.50259488516446,54.06799839654646,58.62804245342159,41.68038753815242,45.68382207492564
161.47,87.3,54.4,159.22785714285737,87.33571428571422,53.57000000000001,158.84697101651147,87.47558223380919,54.11226527700693,61.73018616418982,45.153243273131686,46.00615882239968
162.91,86.94,54.1,159.3600000000002,87.22357142857138,53.595714285714294,159.38870821430996,87.4041712693013,54.110629906739334,64.30798049317717,42.80058057248239,43.901850418799576
163.35,87.66,54.52,159.93357142857164,87.27142857142852,53.69928571428572,159.91688045240195,87.4382817667278,54.165212585840756,65.08193764594694,48.572028605510916,47.520884250197255
164.0,88.12,54.86,160.39928571428592,87.3171428571428,53.819285714285726,160.4612963920817,87.5291775311641,54.25785090772865,66.24636321378563,51.9105416172143,50.31523949938455
164.05,87.87,54.93,160.69928571428594,87.26499999999994,53.941428571428574,160.9397902064708,87.57462052700889,54.34747078669817,66.33935089420324,50.01042150501105,50.89496834549531
162.08,86.66,55.13,160.73357142857165,87.17499999999994,54.08285714285715,161.09181817894137,87.4526711234077,54.45180801513841,59.396374572027824,41.99768453337442,52.59683560256113
161.91,85.72,54.31,160.80214285714308,86.99857142857137,54.14071428571429,161.20090908841584,87.22164830695334,54.43290027978662,58.824240028147344,37.03355664558241,45.61630645076421
161.26,86.35,53.47,161.04500000000021,86.94285714285706,54.17142857142858,161.20878787662707,87.1054285326929,54.30451357581507,56.58009448415376,41.98314599925998,39.79047437236844
158.63,85.12,53.49,161.1257142857145,86.78214285714277,54.22785714285715,160.8649494930768,86.84070472833385,54.1959117657064,48.51518557162397,36.02850606590505,39.98699972185941
161.5,87.01,54.02,161.43214285714308,86.76857142857135,54.290000000000006,160.9496228939999,86.86327743122267,54.17245686361221,55.90212141814334,48.18883358296308,45.10086659553825
160.86,87.74,53.54,161.5092857142859,86.86357142857135,54.225,160.93767317479993,86.9801737737263,54.08812928179725,54.0401024535478,51.98529332121882,41.64014720701621
159.65,85.97,54.29,161.4857142857145,86.84642857142849,54.239999999999995,160.76598341815995,86.84548393722946,54.115045377557614,50.60796431806239,43.63623022827005,48.313761953423004
158.28,84.58,54.53,161.41500000000022,86.70857142857133,54.282142857142844,160.4345189624053,86.54341941226554,54.17037266054993,46.97053951413813,38.418053131370854,50.27337616369289
159.88,85.48,54.67,161.41642857142878,86.60857142857132,54.3042857142857,160.36058310075126,86.4016301572968,54.236989639143275,51.36688061713741,43.15779710314603,51.43019016682101
158.67,85.48,54.69,161.21642857142882,86.47857142857133,54.32499999999998,160.13517202065108,86.27874613632389,54.29739102059084,48.118013608148196,43.15779710314604,51.60340139700011
158.73,85.84,54.62,160.9178571428574,86.39999999999989,54.362142857142835,159.94781575123093,86.2202466514807,54.340405551178726,48.29265674714265,45.11738880731759,50.918951250241264
156.07,85.65,55.15,160.39785714285742,86.25642857142847,54.40714285714284,159.4307736510668,86.14421376461661,54.44835147768823,41.60604061810044,44.250333064248494,55.709015503481666
153.39,84.99,55.01,159.64000000000027,86.03285714285703,54.41785714285712,158.6253371642579,85.99031859600106,54.5232379473298,36.171861018698806,41.28247066616935,54.204152676825814
151.89,84.29,55.09,158.7714285714288,85.77714285714274,54.4292857142857,157.72729220902352,85.76360944986759,54.59880622101916,33.53201610549885,38.34499240382866,54.95298415394475
150.55,83.5,54.95,157.9478571428574,85.55142857142845,54.41642857142856,156.77031991448706,85.4617948565519,54.645632058216606,31.332151271640274,35.29281990348734,53.310161352795696
153.14,83.02,55.13,157.32142857142884,85.3585714285713,54.47499999999998,156.28627725922212,85.13622220901165,54.710214450454394,39.58260739625864,33.54564877664351,55.16598303854633
154.23,84.1,54.99,156.81928571428597,85.19785714285702,54.58357142857141,156.0121069579925,84.99805924781009,54.74751919039381,42.702717768609745,40.66334349127233,53.388514496824655
153.28,83.69,54.5,156.4371428571431,85.09571428571417,54.65571428571427,155.64782603026018,84.82365134810208,54.714516631674634,40.728529792348546,38.957452526461736,47.60685178841005
154.12,84.87,53.71,155.91000000000025,84.94285714285704,54.633571428571415,155.44411589289214,84.82983116835513,54.58058108078468,43.22777719292073,45.98130106120579,40.07219109725192
153.81,85.84,53.81,155.4064285714288,84.80714285714274,54.65285714285714,155.22623377383985,84.96452034590777,54.477836936680056,42.51529205905432,50.975126737640906,41.33783039182205
154.48,85.69,53.99,155.0371428571431,84.78714285714274,54.631428571428565,155.12673593732788,85.0612509664534,54.412792011789385,44.63909339038642,50.20223876113585,43.64495749412318
153.48,85.64,53.93,154.69428571428594,84.86285714285704,54.58857142857142,154.90717114568417,85.1384175042596,54.3484197435508,42.1368284866949,49.93047760222368,43.037351064078976
155.39,86.0,54.6,154.37357142857164,84.89999999999989,54.583571428571425,154.9715483262596,85.25329517035833,54.381963777744026,48.11882027568567,51.947440930402834,51.20620481548329
155.3,89.44,55.17,154.13285714285735,85.18285714285705,54.61785714285714,155.01534188275832,85.81152248097722,54.48703527404482,47.867701043829456,66.02952191208796,56.87262418568621
155.84,89.1,55.02,153.92642857142877,85.41571428571419,54.646428571428565,155.12529629839054,86.24998615018025,54.558097237505514,49.56830998756902,64.03217399440423,55.06051052163957
155.9,89.08,55.42,153.9142857142859,85.66071428571418,54.66571428571428,155.2285901252718,86.62732133015622,54.67301760583811,49.7643981448796,63.909707254044775,58.82788475251579
156.55,89.26,55.64,154.14000000000024,85.96571428571417,54.71071428571428,155.4047781085689,86.97834515280206,54.801948591726365,51.944312483071485,64.56654871713303,60.77555234482783
